;KBP1437D;KBP1438D;KBP1440D;KBP1456D;KBP1457D;KBP1481D;KBP1482D;KBP1484D
20171004;56000;0;55348;0;2552;0;239;2129
20171005;56000;0;55572;1842;1206;-2666;0;-950
20171006;56000;0;55407;1087;1027;-2415;0;2398
20171007;56000;0;55641;191;1670;-783;0;1963
20171009;56000;0;55184;1274;1979;-2090;0;500
20171010;56000;0;56326;2631;1979;-2433;0;1402
20171011;56000;0;55896;2896;1979;-3434;0;3065
20171012;56000;1700;56723;26;2826;-977;0;5446
20171013;56000;0;53030;12;4212;-1571;0;0
20171014;56000;0;52807;12;2595;-3193;0;-1617
20171016;56000;0;55362;558;1963;-1816;0;0
20171017;56000;0;56507;1642;2859;-1283;0;1602
20171018;56000;0;55733;2075;2876;-1404;0;724
20171019;56000;0;56941;0;7039;0;941;6237
20171020;56000;10500;66583;11;7903;-1382;0;10500
20171021;56000;0;66683;0;8554;0;133;12063
20171023;56000;-7463;45243;819;1829;-1652;0;-7463
20171024;56000;0;56373;1832;170;-898;0;-1401
20171025;56000;900;56759;3679;202;-2302;0;1895
20171026;56000;1100;57141;3118;202;-1642;0;3344
20171027;56000;500;56065;2765;202;-2481;0;2250
20171028;56000;0;56146;681;250;-354;0;2632
20171030;56000;0;56333;3632;250;-2617;0;0
20171031;56000;740;56129;4351;871;-3800;0;3831
20171101;56600;600;53033;5479;218;-5348;0;0
20171102;58000;2000;57649;4299;443;-3679;0;5383
20171103;58400;2400;58217;4444;497;-3804;0;3529
20171104;58400;0;58433;650;537;0;33;3834
20171106;56650;650;56623;2547;497;-1950;0;-14
20171107;56000;0;56147;1240;402;-715;0;2075
20171108;56000;0;55749;1536;397;-1481;0;929
20171109;56000;0;54831;650;838;-1169;0;1326
20171110;56000;0;57488;3506;660;-1546;0;0
20171111;56000;0;57791;0;1142;0;1791;3338
20171113;56000;0;53002;0;1630;-2510;0;0
20171114;56000;0;55332;2663;701;-3702;0;-558
20171115;56000;0;55156;108;1646;-873;0;3529
20171116;56000;0;56301;94;1649;0;301;17
20171117;56000;0;56464;156;1650;0;375;0
20171118;56000;0;56379;156;1650;0;379;0
20171120;56000;0;54485;70;1919;-1543;0;384
20171121;56000;0;54890;769;191;-1862;0;0
20171122;56000;0;56074;1822;217;-1731;0;778
20171123;58300;2300;58500;2238;217;-2075;0;1859
20171124;59000;3000;58412;2009;360;-2574;0;2358
20171125;59000;0;59646;27;437;0;640;2064
20171127;62900;6900;62751;1963;360;-2167;0;6
20171128;58800;2800;58521;4584;360;-5006;0;2105
20171129;56780;780;56899;4316;360;-4554;0;4941
20171130;56970;970;56878;3116;378;-3770;0;4896
20171201;56000;0;54707;1436;388;-3504;0;3901
20171202;56000;0;54707;1;1280;-1172;0;2206
20171204;56000;0;56207;1675;388;-2359;0;0
20171205;56000;0;55955;2228;1012;-2701;0;2726
20171206;56000;0;55876;1472;1309;-1904;0;2833
20171207;56000;0;55711;1044;1309;-1768;0;1907
20171208;56900;900;56829;732;777;-1884;0;1593
20171209;56900;0;56986;16;1997;0;58;1964
20171211;55497;-503;53351;1;2015;-2146;0;34
20171212;56000;0;55613;1108;1466;-2043;0;0
20171213;56000;0;56349;535;2196;-211;0;1863
20171214;56000;0;54569;156;2191;-1697;0;640
20171215;56000;0;56191;2603;2197;-1946;0;-304
20171216;56000;0;56191;0;0;-1946;0;2137
20171218;56000;0;59230;156;5080;0;266;8295
20171219;58100;2100;58177;752;5185;-675;0;260
20171220;61800;5800;61267;1;5936;-533;0;1502
20171221;56900;900;55417;502;593;-1483;0;0
20171222;56000;0;55425;1950;490;-2124;0;0
20171223;56000;0;55580;502;642;-420;0;1599
20171225;0;0;0;0;0;0;0;0
20171226;0;0;0;0;0;0;0;0
20171227;58770;2770;58522;1476;499;-1365;0;0
20171228;59700;3700;60182;2406;687;-1422;0;1162
20171229;59200;3200;59360;3423;627;-2900;0;1983
20171230;56000;0;58811;3423;627;-3519;0;6330
20180101;0;0;0;0;0;0;0;0
20180102;56000;0;52313;231;1035;-3687;0;3600
20180103;56000;0;56259;2230;627;-2149;0;0
20180104;57600;1600;57622;2689;627;-2977;0;2541
20180105;56000;0;56276;2012;629;-2224;0;3176
20180106;56000;0;53774;2012;629;-2226;0;0
20180108;55463;-537;54698;231;883;-1765;0;3036
20180109;56650;650;56593;382;629;-1539;0;1077
20180110;56000;0;55049;364;2094;-1084;0;1605
20180111;56000;0;55401;227;1053;-1663;0;160
20180112;56800;800;56786;227;919;-1302;0;1154
20180113;56800;0;55493;227;919;-1307;0;0
20180115;56000;0;55295;227;1609;-1853;0;1839
20180116;56000;0;55902;227;2950;-98;0;1340
20180117;56000;0;54848;295;2942;-1228;0;0
20180118;56800;800;56868;227;2969;0;68;95
20180119;56000;0;55155;227;2974;-845;0;0
20180120;56000;0;55160;227;2974;-840;0;0
20180122;56000;0;56119;1451;254;-1299;0;0
20180123;56000;0;54527;1146;164;-1538;0;280
20180124;56000;0;56346;2000;164;-1806;0;1297
20180125;58300;2300;57792;1429;322;-2032;0;2252
20180126;58200;2200;58226;1612;322;-1738;0;1582
20180127;58200;0;58182;27;452;-18;0;1715
20180129;56650;650;56693;1604;322;-1665;0;0
20180130;56700;700;56725;931;322;-1087;0;1785
20180131;56000;515;56488;4606;322;-4863;0;1676
20180201;56000;0;54081;2956;824;-4844;0;5077
20180202;58200;2200;61223;7190;406;-4744;0;3079
20180203;58200;0;61646;7;1485;0;3511;8198
20180205;56650;650;56652;5052;515;-2208;0;-72
20180206;56000;0;56299;1108;368;-1994;0;2357
20180207;56000;0;55134;555;1725;-1416;0;2457
20180208;56000;0;56594;1518;804;-1881;0;592
20180209;56000;0;55141;5;1345;-1487;0;2682
20180210;56000;0;55263;5;2030;-806;0;754
20180212;56000;0;54645;12;1973;-1419;0;0
20180213;56000;0;56100;743;1600;-1077;0;72
20180214;56000;0;55037;147;1674;-1604;0;1311
20180215;56000;0;57040;4039;1669;-3595;0;737
20180216;56000;0;54884;28;2759;-1579;0;5564
20180217;56000;0;55002;39;3322;-1024;0;578
20180219;56000;0;55064;546;3279;-1517;0;31
20180220;56000;0;55225;39;3872;-836;0;1161
20180221;56000;0;55084;1215;341;-1821;0;0
20180222;57100;1100;56222;1497;172;-1450;0;0
20180223;56000;0;56284;1702;183;-1467;0;1557
20180224;56000;0;56342;216;320;0;157;1808
20180226;56000;0;54934;794;331;-1832;0;200
20180227;56000;0;55900;1572;331;-1678;0;800
20180228;56800;800;56278;2225;331;-2825;0;1650
20180301;56000;614;57773;6668;905;-5123;0;3026
20180302;56000;740;56716;3936;212;-4581;0;7336
20180303;56000;0;56946;334;1095;-106;0;5537
20180305;56000;0;56024;334;1095;-1879;0;348
20180306;56000;0;56172;1760;931;-1886;0;2022
20180307;56000;0;56536;2070;763;-2163;0;2195
20180308;56000;0;55241;223;773;-1793;0;2891
20180309;56000;750;56677;1110;1241;-1618;0;1875
20180310;56000;0;55128;38;1842;0;52;750
20180312;56000;0;55048;763;1241;-2278;0;0
20180313;56000;0;55494;620;1236;-1842;0;1473
20180314;56000;0;54576;553;1236;-2845;0;1488
20180315;56000;0;56286;1752;1415;-2367;0;1634
20180316;56000;0;55959;38;1815;-1035;0;3096
20180317;56000;0;56170;38;3007;0;170;1192
20180319;56000;0;55727;159;1701;-1701;0;0
20180320;56000;0;55574;38;3721;-426;0;2142
20180321;0;0;0;38;3721;0;0;0
20180322;56000;0;55239;1713;494;-2112;0;0
20180323;56000;0;55557;1686;243;-2171;0;1395
20180324;56000;0;55619;2;345;-381;0;1786
20180326;56000;0;54822;731;345;-1907;0;0
20180327;56000;850;56893;2254;345;-2235;0;1606
20180328;56000;2350;57922;1201;466;-1627;0;4717
20180329;56000;0;53950;1019;400;-3182;0;1247
20180330;0;0;0;0;0;0;0;0
20180331;56000;0;54166;35;609;-1834;0;1230
20180402;0;0;0;0;0;0;0;0
20180403;67000;11000;52079;5641;352;-5523;0;-15298
20180404;56000;0;55038;1259;455;-2702;0;6210
20180405;56000;0;56110;1818;460;-2280;0;1835
20180406;56000;0;55459;1677;865;-2525;0;2530
20180407;56000;0;55570;2;1298;-430;0;2108
20180409;56000;0;56234;314;697;-1660;0;982
20180410;56000;0;55611;113;697;-1171;0;982
20180411;56000;0;55632;624;1000;-1423;0;847
20180412;56000;0;56343;1015;794;-1406;0;1152
20180413;56000;0;56210;1562;1704;-1350;0;1923
20180414;56000;0;54649;1562;1704;-1351;0;0
20180416;55190;-810;53755;2;2373;-1435;0;2229
20180417;55421;-579;54388;59;2373;-1090;0;0
20180418;56000;0;54761;230;2015;-1837;0;68
20180419;56000;0;55349;1091;2028;-2259;0;747
20180420;56000;0;57623;2199;2028;-1629;0;2144
20180421;56000;0;59246;2;4709;0;3246;4878
20180423;56000;0;54086;161;293;-2210;0;151
20180424;56950;950;58980;1968;305;-1807;0;2019
20180425;56980;980;56328;1764;372;-2424;0;2042
20180426;58300;2300;59665;2747;372;-1459;0;1840
20180427;0;0;0;0;0;0;0;0
20180428;58300;0;56866;3;674;0;1612;0
20180430;57900;1900;57103;5285;373;-6383;0;0
20180501;0;0;0;0;0;0;0;0
20180502;56000;0;55375;1760;372;-3456;0;6359
20180503;57300;1300;57141;1633;372;-2803;0;2771
20180504;57250;1250;57278;871;372;-2000;0;2790
20180505;57250;0;57395;2;1635;0;129;2148
20180507;56000;0;54169;2;1635;-1850;0;19
20180508;56000;0;55253;2;981;-1401;0;0
20180509;56000;0;55705;2;458;-1523;0;704
20180510;56950;950;57338;662;230;-1670;0;1330
20180511;56000;0;55890;20;411;-1531;0;2245
20180512;56000;0;56031;20;1974;0;31;1563
20180514;56000;0;54454;20;1974;-1546;0;0
20180515;56000;0;54312;20;1974;-1688;0;0
20180516;56000;0;54812;20;1434;-1728;0;0
20180517;56000;0;54498;20;2082;-1502;0;648
20180518;56000;0;55985;206;230;-2054;0;0
20180519;56000;0;56667;20;2762;0;667;-2718
20180521;56625;625;56698;20;2762;0;73;0
20180522;58050;2050;58050;1648;155;-1629;0;0
20180523;56000;0;55570;934;190;-1361;0;1685
20180524;56000;0;55154;695;190;-1571;0;964
20180525;56000;0;55181;911;150;-1828;0;752
20180526;56000;0;54177;19;305;-776;0;0
20180528;57500;1500;57441;1536;150;-1731;0;0
20180529;56000;0;56338;2457;292;-2185;0;1745
20180530;56000;0;55817;1676;351;-1981;0;2638
20180531;56000;0;54580;5735;351;-7364;0;1884
20180601;56000;0;57091;4156;370;-7126;0;9812
20180602;56000;0;53770;16;1120;-2229;0;4890
20180604;56000;0;55522;936;351;-2167;0;0
20180605;56000;0;56172;1147;523;-1662;0;1795
20180606;56000;0;56277;1109;476;-1687;0;1956
20180607;56950;950;57045;1380;1288;-1469;0;2104
20180608;57040;1040;57106;840;597;-1770;0;1685
20180609;57040;0;55266;16;1762;0;215;0
20180611;55571;-429;54363;16;1762;-1208;0;0
20180612;56000;0;55720;16;1762;-280;0;0
20180613;56500;500;56529;645;597;-1765;0;0
20180614;56000;0;55505;159;1719;-937;0;2050
20180615;56000;0;54867;797;1942;-2063;0;516
20180616;0;0;0;0;0;0;0;0
20180618;56000;0;54981;16;2550;-1491;0;1860
20180619;56000;0;55251;16;3061;-947;0;708
20180620;58590;2590;58544;16;3455;-46;0;395
20180621;58100;2100;58070;1516;168;-1522;0;0
20180622;56000;0;55988;2354;222;-2343;0;1545
20180623;56000;0;53654;14;308;0;81;0
20180625;56000;0;55726;1010;299;-1279;0;0
20180626;56000;0;55299;1106;259;-1885;0;1047
20180627;56000;0;55264;1567;343;-2338;0;1225
20180628;56000;0;56277;2544;236;-2481;0;1674
20180629;56000;0;54965;1984;275;-3345;0;2890
20180630;56000;0;55166;0;717;-934;0;2526
20180702;56000;0;55545;4002;275;-4899;0;0
20180703;56000;0;55654;2381;598;-3099;0;4705
20180704;56770;770;56762;1314;822;-1652;0;2925
20180705;57240;1240;57477;2069;508;-2586;0;1754
20180706;57000;1000;55938;442;1016;-1951;0;3025
20180707;57000;0;56005;0;1533;-995;0;957
20180709;56000;0;56285;689;1016;-920;0;0
20180710;56000;0;55880;102;1016;-858;0;1326
20180711;57200;1200;58301;831;845;-1738;0;1937
20180712;56760;760;56820;850;1137;-1603;0;1937
20180713;56790;790;56853;1639;1896;-1868;0;1901
20180714;56790;0;57181;0;2511;0;391;2253
20180716;56000;0;53705;0;3293;-1511;0;-2
20180717;56000;0;54931;261;2016;-1561;0;-1045
20180718;56000;0;55060;261;2200;-1494;0;738
20180719;56000;0;55304;261;3318;-686;0;1108
20180720;57000;1000;55643;1329;178;-1357;0;-1318
20180721;57000;0;55664;11;220;0;22;1
20180723;56000;0;54540;481;196;-1954;0;-9
20180724;56000;0;55121;1392;196;-2311;0;521
20180725;56000;0;54524;494;280;-1977;0;1483
20180726;57100;1100;57116;2201;189;-2201;0;419
20180727;57500;1500;57449;1726;189;-1982;0;2407
20180728;57500;0;57523;566;449;-566;0;2009
20180730;56000;0;56053;2208;402;-2276;0;640
20180731;56000;0;55229;4724;251;-5873;0;2435
20180801;56000;0;54910;2479;367;-4074;0;5344
20180802;57800;1800;57838;2805;710;-3079;0;3134
20180803;56700;700;56869;2612;521;-3108;0;3281
20180804;56700;0;57049;1932;977;-1974;0;3459
20180806;56000;0;55950;1342;903;-2147;0;2613
20180807;56000;0;56397;1849;1226;-2026;0;2237
20180808;56650;650;56683;992;1306;-1626;0;2595
20180809;0;0;0;0;0;0;0;0
20180810;56000;0;55485;0;1422;-1343;0;1936
20180811;56000;0;55551;0;2126;-648;0;903
20180813;56000;0;53871;0;3101;-1397;0;243
20180814;56000;0;55927;1139;1858;-1630;0;-824
20180815;56000;0;56064;1712;1858;-2289;0;1780
20180816;56000;0;56393;1005;1858;-1646;0;2745
20180817;56000;0;56479;1311;2810;-1322;0;2446
20180818;56000;0;56928;91;3841;0;928;2251
20180820;56000;0;56071;974;3005;-1648;0;0
20180821;56000;0;55965;102;5560;-46;0;3439
20180822;56000;0;55698;44;1044;-846;0;900
20180823;56000;0;54873;4009;0;-2113;0;-368
20180824;56000;0;55109;1130;189;-2031;0;1021
20180825;56000;0;54885;12;255;-1115;0;1184
20180827;56800;800;56654;2322;189;-2523;0;0
20180828;56000;0;55650;1544;175;-2058;0;2475
20180829;56990;990;56961;2808;195;-3055;0;1782
20180830;57600;1600;57189;920;195;-1687;0;3164
20180831;56600;600;56338;3436;195;-4115;0;1337
20180901;56000;0;56338;12;817;-71;0;4455
20180903;56000;0;55265;351;195;-2714;0;1018
20180904;56000;0;55393;2027;873;-2623;0;1018
20180905;56000;0;55285;1804;873;-2633;0;2141
20180906;56000;0;55326;1367;448;-2708;0;2046
20180907;56000;0;55474;827;487;-2126;0;2179
20180908;56000;0;55614;12;1395;-386;0;1723
20180910;56000;0;54845;215;487;-2266;0;0
20180911;56000;0;56278;1439;487;-2168;0;1222
20180912;56700;700;56713;1042;487;-2307;0;2718
20180913;56910;910;56788;563;542;-2198;0;2610
20180914;56720;720;51610;667;542;-2487;0;-2727
20180915;56720;0;51610;0;2765;0;409;-2629
20180917;56000;0;55170;0;1667;-1928;0;0
20180918;56000;0;56432;1455;3093;-1061;0;1464
20180919;56000;0;55774;1588;3073;-2619;0;2240
20180920;59100;3100;59789;0;6272;0;689;4786
20180921;56000;0;56220;3247;601;-3081;0;0
20180922;56000;0;56341;3303;168;0;341;3423
20180924;0;0;0;101419;0;0;0;0
20180925;56000;0;55210;2;290;-3054;0;0
20180926;56000;0;56299;2957;210;-2834;0;2362
20180927;57630;1630;56664;1451;531;-2415;0;3275
20180928;56000;0;55433;2286;531;-3046;0;1644
20180929;56000;0;55433;2;717;-568;0;2472
20181001;56000;0;57470;4900;423;-3723;0;0
20181002;56000;0;57954;4084;423;-2728;0;5498
20181003;56000;0;55300;1792;424;-3381;0;4975
20181004;56000;0;55582;1703;420;-2226;0;1891
20181005;56000;0;55161;28;420;-2137;0;2973
20181006;56000;0;55263;0;1789;-737;0;1398
20181008;56000;0;55758;483;415;-2099;0;0
20181009;56000;0;55001;1193;1783;-2379;0;2038
20181010;56000;0;52971;0;1878;-1876;0;134
20181011;57450;1450;57476;0;1637;-491;0;276
20181012;56000;0;55998;1368;1404;-2193;0;591
20181013;56000;0;56367;1368;2365;-1228;0;2556
20181015;56000;0;54229;186;3010;-2337;0;2393
20181016;56000;0;55521;60;1823;-2296;0;755
20181017;56900;900;55521;0;4511;-78;0;1447
20181018;56000;0;55897;0;4511;-103;0;0
20181019;56000;0;54668;669;906;-2086;0;0
20181020;56000;0;54421;735;156;-2057;0;802
20181022;56000;0;56387;1703;190;-1224;0;483
20181023;56000;0;55296;1513;1397;-2141;0;2834
20181024;56000;0;56207;1747;1394;-1515;0;1488
20181025;56195;195;57853;3787;1394;-2168;0;1786
20181026;56000;0;56171;2864;1643;-2631;0;3973
20181027;56000;0;56292;102;1794;0;292;2914
20181029;56637;637;57425;2514;1506;-1912;0;0
20181030;56000;0;56082;2370;1837;-2266;0;2823
20181031;56000;0;54369;1461;1837;-3181;0;2459
20181101;56000;0;55908;2728;2034;-2790;0;1629
20181102;56800;800;56753;2609;1623;-3179;0;2840
20181103;56800;0;56929;102;2422;0;129;3306
20181105;56000;0;56415;2140;2069;-1977;0;0
20181106;56000;0;55821;1810;2069;-2400;0;2551
20181107;56000;0;55444;1946;2069;-3072;0;2380
20181108;56000;0;55784;3282;2069;-4261;0;2709
20181109;56000;0;56181;680;2069;-1600;0;4383
20181110;56000;0;56348;652;3383;-252;0;1942
20181112;56000;0;54715;0;2979;-1771;0;733
20181113;56000;0;55290;742;3080;-1897;0;546
20181114;56000;0;56258;1197;2399;-2235;0;1357
20181115;56000;0;56132;1254;2982;-2250;0;2908
20181116;57763;1763;57917;1374;3746;-2061;0;2858
20181117;57763;0;58500;0;5140;0;737;2768
20181119;56000;0;55785;1631;4376;-2610;0;0
20181120;56000;0;55475;0;7535;-525;0;4789
20181121;56000;0;56893;3345;1152;-2447;0;0
20181122;56000;0;56252;2000;1152;-1847;0;3444
20181123;56000;0;55915;2241;1177;-2467;0;2167
20181124;56000;0;56001;0;1404;0;7;2461
20181126;56000;0;54546;531;151;-2210;0;0
20181127;56000;0;55504;2571;406;-3067;0;786
20181128;56720;720;57015;3767;406;-3571;0;2670
20181129;56155;155;56592;4132;398;-3956;0;4021
20181130;56000;0;55595;3144;728;-2453;0;4576
20181201;56000;0;57203;318;1202;0;852;3652
20181203;56000;0;56067;3857;1015;-4044;0;384
20181204;56000;0;56036;3601;540;-4499;0;4316
20181205;56000;0;56749;3872;1277;-3662;0;4774
20181206;56000;0;56955;2583;1581;-2231;0;4655
20181207;56000;0;56663;2189;1581;-2315;0;3373
20181208;56000;0;56844;0;2760;0;1048;3164
20181210;56000;0;54952;0;1934;-1640;0;-233
20181211;56000;0;55542;101;1330;-1802;0;638
20181212;56000;0;56400;844;1052;-2076;0;1455
20181213;56000;0;58223;3812;1355;-3143;0;2702
20181214;57200;1200;57170;713;1250;-2942;0;5903
20181215;57200;0;56638;0;3772;0;638;2035
20181217;0;0;0;0;0;0;0;0
20181218;56000;0;54023;0;3240;-2506;0;0
20181219;56000;0;53872;0;3875;-2128;0;635
20181220;56000;0;54091;0;3897;-1889;0;0
20181221;61400;5400;61287;358;3237;-1104;0;-26
20181222;61400;0;60302;0;4406;0;428;0
20181224;56000;0;57466;4103;740;-2637;0;0
20181225;0;0;0;0;0;0;0;0
20181226;0;0;0;0;0;0;0;0
20181227;57450;1450;57760;2699;346;-2641;0;4577
20181228;59025;3025;58897;0;716;-128;0;3068
20181229;59025;0;58897;0;716;-128;0;0
20181231;56000;0;57683;11482;547;-10021;0;0
20190101;0;0;0;104313;0;0;0;0
20190102;56000;0;56185;3351;1527;-3525;0;12874
20190103;56610;610;55841;0;1931;-920;0;3906
20190104;57100;1100;56737;1832;1702;-2573;0;159
20190105;57100;0;56866;227;1702;-234;0;2340
20190107;56000;0;53796;0;2110;-2304;0;0
20190108;56000;0;55729;1955;1702;-2671;0;107
20190109;58000;2000;57997;1312;756;-2890;0;2585
20190110;58600;2600;58572;1003;1799;-1956;0;3280
20190111;57100;1100;57501;1131;1653;-1900;0;2027
20190112;57100;0;57731;227;1653;0;631;2531
20190114;56000;0;52479;14;4840;-1733;0;0
20190115;56000;0;55903;14;2815;-79;0;-2043
20190116;56000;0;57790;14;2815;0;1811;-21
20190117;56000;0;56114;668;1577;-1754;0;-25
20190118;56000;0;55644;14;2750;-864;0;2335
20190119;56000;0;55134;227;2750;-188;0;0
20190121;56000;0;56455;14;3427;0;455;0
20190122;56000;0;56494;2243;133;-1749;0;0
20190123;56000;0;54974;897;178;-1954;0;2320
20190124;56000;0;55479;1425;243;-1946;0;962
20190125;56000;0;54765;899;243;-2196;0;1487
20190126;56000;0;54795;259;243;-1205;0;988
20190128;57600;1600;57503;3665;132;-3962;0;0
20190129;57500;1500;57515;2774;411;-2848;0;4033
20190130;56000;0;55950;2407;456;-2631;0;2993
20190131;71800;15800;54450;5459;742;-5529;0;-14641
20190201;56000;0;54717;2556;735;-4133;0;5799
20190202;56000;0;54758;2556;735;-1242;0;3000
20190204;58600;2600;58600;3798;1179;-3798;0;0
20190205;56000;0;55103;0;1417;-897;0;4036
20190206;56000;0;55745;164;1025;-863;0;0
20190207;57500;1500;57594;1673;1107;-1985;0;652
20190208;56000;0;55819;1171;1107;-1918;0;2239
20190209;56000;0;54090;1171;1107;-28;0;0
20190211;56000;0;55163;42;775;-1922;0;0
20190212;56000;0;55477;1981;1144;-3298;0;1205
20190213;56000;0;56079;1282;1761;-1727;0;3122
20190214;56000;0;56366;1023;2392;-808;0;2064
20190215;56000;0;57659;1615;1957;-2245;0;2877
20190216;56000;0;53758;0;3219;0;635;0
20190218;57500;1500;57485;0;2016;-1218;0;0
20190219;53547;-2453;51725;0;3821;-1821;0;1804
20190220;56000;0;54020;259;3037;-1980;0;-1
20190221;56000;0;59908;246;2235;-1043;0;0
20190222;58900;2900;59922;196;2453;-1869;0;5122
20190223;58900;0;60033;196;2753;0;1146;2994
20190225;56000;0;56057;196;2553;-1947;0;0
20190226;56000;0;54657;196;2705;-1914;0;2088
20190227;56000;0;55667;196;2567;-2308;0;595
20190228;56000;0;55756;5528;1364;-5141;0;2065
20190301;56000;0;55224;1590;944;-2336;0;5131
20190302;56000;0;53664;1590;997;-2336;0;0
20190304;56820;820;56831;1754;730;-2186;0;1819
20190305;56000;0;56168;2057;851;-2341;0;2327
20190306;56000;0;56374;1540;548;-2079;0;2667
20190307;57200;1200;57320;1755;1055;-2202;0;2614
20190308;56850;850;57108;9;1798;0;260;2487
20190309;56850;0;56246;9;1851;-604;0;0
20190311;56000;0;54275;277;1410;-2382;0;1
20190312;56000;0;55772;1379;1578;-1882;0;720
20190313;56000;0;55844;428;934;-1687;0;1838
20190314;56000;0;56379;0;2229;0;379;1723
20190315;56000;0;55719;683;1426;-1767;0;0
20190316;56000;0;54240;0;2530;-27;0;0
20190318;56000;0;53506;0;3497;-1473;0;0
20190319;56000;0;54848;0;1393;-1895;0;-1361
20190320;56000;0;54224;0;2508;-2892;0;2231
20190321;0;0;0;105542;0;0;0;0
20190322;56000;0;53507;70;2051;-2081;0;697
20190323;56000;0;53921;70;2105;-2079;0;0
20190325;56000;0;54697;607;288;-1755;0;-1223
20190326;56000;0;55498;1768;300;-1690;0;0
20190327;56000;0;51522;328;2674;-2380;0;1717
20190328;57283;1283;58582;3399;379;-1891;0;-2178
20190329;56000;0;50932;617;4812;-1224;0;3317
20190330;56000;0;54759;617;4812;-1241;0;0
20190401;56000;0;54917;2573;465;-2963;0;-4369
20190402;56000;0;55735;3842;446;-3522;0;1969
20190403;56000;0;56123;2809;446;-2243;0;3400
20190404;56000;0;56773;3001;446;-1910;0;2491
